========================================================================================
GEOMETRY  (cx, cy) = (column, row);  grid 22x22, FOV 7
========================================================================================
  A (red anchor)  centre (8, 10)   49 cells
  C (blue anchor) centre (12, 10)   49 cells
  B (third node)  centre (10, 13)   49 cells
  pairwise overlap : A&C 21   A&B 20   C&B 20
  TRIPLE overlap   : 12 cells, rows 10-13 cols 9-11
  exclusive        : A 20   C 20   B 21

  colour value (1.0 = red, 0.0 = blue), min..max per region:
    A exclusive 1.00 .. 1.00
    C exclusive 0.00 .. 0.00
    triple      0.25 .. 0.75
  offset field: None (labels carry no displacement)
[frozen_seed42] nodes=3 coverage max=3 mode=frozen steps=390
[nig_product_seed42] step 160/390 trained 3/3 | hop0: 0.0181 | hop1: 0.0469
[nig_product_seed42] step 170/390 trained 3/3 | hop0: 0.0139 | hop1: 0.0322
[nig_product_seed42] step 180/390 trained 3/3 | hop0: 0.0091 | hop1: 0.0448
[nig_product_seed42] step 190/390 trained 3/3 | hop0: 0.0070 | hop1: 0.0222
[nig_product_seed42] step 200/390 trained 3/3 | hop0: 0.0058 | hop1: 0.0247
[nig_product_seed42] step 210/390 trained 3/3 | hop0: 0.0067 | hop1: 0.0253
[nig_product_seed42] step 220/390 trained 3/3 | hop0: 0.0038 | hop1: 0.0153
[nig_product_seed42] step 230/390 trained 3/3 | hop0: 0.0080 | hop1: 0.0144
[nig_product_seed42] step 240/390 trained 3/3 | hop0: 0.0038 | hop1: 0.0150
[nig_product_seed42] step 250/390 trained 3/3 | hop0: 0.0066 | hop1: 0.0073
[nig_product_seed42] step 260/390 trained 3/3 | hop0: 0.0061 | hop1: 0.0114
[nig_product_seed42] step 270/390 trained 3/3 | hop0: 0.0036 | hop1: 0.0069
[nig_product_seed42] step 280/390 trained 3/3 | hop0: 0.0049 | hop1: 0.0077
[nig_product_seed42] step 290/390 trained 3/3 | hop0: 0.0061 | hop1: 0.0078
[nig_product_seed42] step 300/390 trained 3/3 | hop0: 0.0060 | hop1: 0.0070
[nig_product_seed42] step 310/390 trained 3/3 | hop0: 0.0052 | hop1: 0.0053
[nig_product_seed42] step 320/390 trained 3/3 | hop0: 0.0090 | hop1: 0.0057
[nig_product_seed42] step 330/390 trained 3/3 | hop0: 0.0046 | hop1: 0.0040
[nig_product_seed42] step 340/390 trained 3/3 | hop0: 0.0050 | hop1: 0.0033
[nig_product_seed42] step 350/390 trained 3/3 | hop0: 0.0055 | hop1: 0.0038
[nig_product_seed42] step 360/390 trained 3/3 | hop0: 0.0067 | hop1: 0.0029
[nig_product_seed42] step 370/390 trained 3/3 | hop0: 0.0031 | hop1: 0.0066
[nig_product_seed42] step 380/390 trained 3/3 | hop0: 0.0026 | hop1: 0.0024
[nig_product_seed42] mean MSE (last 50 steps): 0.0021 | cert-MSE r=-0.887
[nig_product_seed42] saved runs\chapter5_v2\s5_3_colour_three_node\nig_product_seed42\figures\results.png
### nig_product_seed42 last50=0.00207
[nig_product_avgtrain_seed42] nodes=3 coverage max=3 mode=nig_product steps=390
[nig_product_avgtrain_seed42] step 000/390 trained 3/3 | hop0: 0.1959 | hop1: 0.1642
[nig_product_avgtrain_seed42] step 010/390 trained 3/3 | hop0: 0.1130 | hop1: 0.1204
[nig_product_avgtrain_seed42] step 020/390 trained 3/3 | hop0: 0.0973 | hop1: 0.1074
[nig_product_avgtrain_seed42] step 030/390 trained 3/3 | hop0: 0.0725 | hop1: 0.0889
[nig_product_avgtrain_seed42] step 040/390 trained 3/3 | hop0: 0.0940 | hop1: 0.1162
[nig_product_avgtrain_seed42] step 050/390 trained 3/3 | hop0: 0.0819 | hop1: 0.1131
[nig_product_avgtrain_seed42] step 060/390 trained 3/3 | hop0: 0.0725 | hop1: 0.0970
[nig_product_avgtrain_seed42] step 070/390 trained 3/3 | hop0: 0.0756 | hop1: 0.0919
[nig_product_avgtrain_seed42] step 080/390 trained 3/3 | hop0: 0.0671 | hop1: 0.0623
[nig_product_avgtrain_seed42] step 090/390 trained 3/3 | hop0: 0.0388 | hop1: 0.0515
[nig_product_avgtrain_seed42] step 100/390 trained 3/3 | hop0: 0.0571 | hop1: 0.0594
[nig_product_avgtrain_seed42] step 110/390 trained 3/3 | hop0: 0.0278 | hop1: 0.0495
[nig_product_avgtrain_seed42] step 120/390 trained 3/3 | hop0: 0.0444 | hop1: 0.0554
[nig_product_avgtrain_seed42] step 130/390 trained 3/3 | hop0: 0.0247 | hop1: 0.0448
[nig_product_avgtrain_seed42] step 140/390 trained 3/3 | hop0: 0.0321 | hop1: 0.0433
[nig_product_avgtrain_seed42] step 150/390 trained 3/3 | hop0: 0.0243 | hop1: 0.0946
[nig_product_avgtrain_seed42] step 160/390 trained 3/3 | hop0: 0.0181 | hop1: 0.0474
[nig_product_avgtrain_seed42] step 170/390 trained 3/3 | hop0: 0.0139 | hop1: 0.0354
[nig_product_avgtrain_seed42] step 180/390 trained 3/3 | hop0: 0.0091 | hop1: 0.0483
[nig_product_avgtrain_seed42] step 190/390 trained 3/3 | hop0: 0.0070 | hop1: 0.0261
[nig_product_avgtrain_seed42] step 200/390 trained 3/3 | hop0: 0.0058 | hop1: 0.0228
[nig_product_avgtrain_seed42] step 210/390 trained 3/3 | hop0: 0.0067 | hop1: 0.0277
[nig_product_avgtrain_seed42] step 220/390 trained 3/3 | hop0: 0.0038 | hop1: 0.0180
[nig_product_avgtrain_seed42] step 230/390 trained 3/3 | hop0: 0.0080 | hop1: 0.0192
[nig_product_avgtrain_seed42] step 240/390 trained 3/3 | hop0: 0.0038 | hop1: 0.0186
[nig_product_avgtrain_seed42] step 250/390 trained 3/3 | hop0: 0.0066 | hop1: 0.0091
[nig_product_avgtrain_seed42] step 260/390 trained 3/3 | hop0: 0.0061 | hop1: 0.0133
[nig_product_avgtrain_seed42] step 270/390 trained 3/3 | hop0: 0.0036 | hop1: 0.0072
[nig_product_avgtrain_seed42] step 280/390 trained 3/3 | hop0: 0.0049 | hop1: 0.0086
[nig_product_avgtrain_seed42] step 290/390 trained 3/3 | hop0: 0.0061 | hop1: 0.0070
[nig_product_avgtrain_seed42] step 300/390 trained 3/3 | hop0: 0.0060 | hop1: 0.0077
[nig_product_avgtrain_seed42] step 310/390 trained 3/3 | hop0: 0.0052 | hop1: 0.0065
[nig_product_avgtrain_seed42] step 320/390 trained 3/3 | hop0: 0.0091 | hop1: 0.0051
[nig_product_avgtrain_seed42] step 330/390 trained 3/3 | hop0: 0.0047 | hop1: 0.0046
[nig_product_avgtrain_seed42] step 340/390 trained 3/3 | hop0: 0.0050 | hop1: 0.0038
[nig_product_avgtrain_seed42] step 350/390 trained 3/3 | hop0: 0.0055 | hop1: 0.0037
[nig_product_avgtrain_seed42] step 360/390 trained 3/3 | hop0: 0.0066 | hop1: 0.0024
[nig_product_avgtrain_seed42] step 370/390 trained 3/3 | hop0: 0.0030 | hop1: 0.0049
[nig_product_avgtrain_seed42] step 380/390 trained 3/3 | hop0: 0.0026 | hop1: 0.0028
[nig_product_avgtrain_seed42] mean MSE (last 50 steps): 0.0020 | cert-MSE r=-0.898
[nig_product_avgtrain_seed42] saved runs\chapter5_v2\s5_3_colour_three_node\nig_product_avgtrain_seed42\figures\results.png
### nig_product_avgtrain_seed42 last50=0.00202
[frozen_seed1042] nodes=3 coverage max=3 mode=frozen steps=390
[frozen_seed1042] step 000/390 trained 3/3 | hop0: 0.1365 | hop1: 0.1088
[frozen_seed1042] step 010/390 trained 3/3 | hop0: 0.1087 | hop1: 0.1427
[frozen_seed1042] step 020/390 trained 3/3 | hop0: 0.0960 | hop1: 0.1118
[frozen_seed1042] step 030/390 trained 3/3 | hop0: 0.1350 | hop1: 0.1067
[frozen_seed1042] step 040/390 trained 3/3 | hop0: 0.1308 | hop1: 0.1464
[frozen_seed1042] step 050/390 trained 3/3 | hop0: 0.1041 | hop1: 0.1001
[frozen_seed1042] step 060/390 trained 3/3 | hop0: 0.1131 | hop1: 0.1522
[frozen_seed1042] step 070/390 trained 3/3 | hop0: 0.1214 | hop1: 0.1408
[frozen_seed1042] step 080/390 trained 3/3 | hop0: 0.1247 | hop1: 0.1320
[frozen_seed1042] step 090/390 trained 3/3 | hop0: 0.1228 | hop1: 0.1116
[frozen_seed1042] step 100/390 trained 3/3 | hop0: 0.1324 | hop1: 0.1085
[frozen_seed1042] step 110/390 trained 3/3 | hop0: 0.1488 | hop1: 0.1278
[frozen_seed1042] step 120/390 trained 3/3 | hop0: 0.1418 | hop1: 0.1210
[frozen_seed1042] step 130/390 trained 3/3 | hop0: 0.1170 | hop1: 0.1597
[frozen_seed1042] step 140/390 trained 3/3 | hop0: 0.1255 | hop1: 0.1102
[frozen_seed1042] step 150/390 trained 3/3 | hop0: 0.1670 | hop1: 0.1498
